,carat,price,cut__Fair,cut__Good,cut__Ideal,cut__Premium,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,clarity__I1,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2
13189,1.18,5452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13190,0.92,5453,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13191,1.07,5453,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13192,1.07,5453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13193,1.16,5454,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13194,1.02,5454,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13195,1.27,5455,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13196,1.03,5455,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13197,1.02,5455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13198,1.27,5455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13199,1.02,5455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13200,1.08,5455,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13201,1.24,5456,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13202,1.06,5456,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13203,1.02,5456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13204,1.12,5456,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13205,1.11,5456,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13206,1.11,5456,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13207,1.21,5457,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13208,1.05,5457,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13209,1.12,5457,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13210,1.13,5457,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13211,1.01,5457,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13212,1.16,5457,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13213,1.14,5458,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13214,1.0,5458,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13215,0.91,5458,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13216,1.2,5458,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13217,1.18,5458,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13218,1.14,5458,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13219,1.14,5458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13220,1.06,5459,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13221,1.0,5460,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13222,1.5,5460,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13223,1.5,5460,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13224,1.01,5461,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13225,1.01,5461,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13226,1.06,5461,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13227,1.06,5461,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13228,1.21,5461,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13229,1.29,5463,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13230,1.29,5463,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13231,1.19,5464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13232,1.07,5465,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13233,1.22,5466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13234,1.22,5466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13235,1.22,5466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13236,1.22,5466,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13237,1.05,5468,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13238,1.05,5468,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13239,1.02,5469,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13240,1.14,5469,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13241,1.04,5469,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13242,1.0,5469,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13243,1.0,5470,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13244,1.14,5473,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13245,1.2,5474,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13246,1.2,5474,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13247,1.01,5475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13248,0.9,5476,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13249,1.2,5476,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13250,1.03,5476,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13251,1.03,5476,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13252,1.1,5476,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13253,1.18,5477,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13254,1.01,5478,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13255,1.01,5479,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13256,1.06,5480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13257,1.05,5480,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13258,0.9,5480,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13259,1.16,5480,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13260,1.31,5480,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13261,1.13,5481,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13262,1.0,5483,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13263,1.11,5483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13264,1.13,5483,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13265,1.0,5484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13266,1.02,5484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13267,0.91,5484,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13268,1.0,5484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13269,1.0,5484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13270,1.0,5484,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13271,1.0,5484,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13272,1.2,5484,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13273,1.06,5485,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13274,1.06,5485,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13275,1.24,5486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13276,1.09,5486,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13277,1.01,5486,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13278,1.01,5487,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13279,1.14,5487,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13280,1.12,5487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13281,1.38,5487,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13282,1.08,5487,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13283,1.3,5488,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13284,1.0,5488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13285,1.0,5488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13286,1.0,5488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13287,1.0,5488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13288,1.0,5488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13289,1.0,5489,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13290,1.21,5489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13291,1.21,5489,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13292,1.2,5490,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13293,1.23,5490,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13294,1.06,5491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13295,1.06,5491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13296,1.03,5491,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13297,1.03,5491,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13298,1.03,5491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13299,1.05,5492,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13300,1.02,5493,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13301,1.05,5494,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13302,1.2,5494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13303,1.04,5495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13304,1.11,5496,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13305,1.09,5496,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13306,1.02,5497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13307,1.19,5497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13308,1.02,5497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13309,1.24,5497,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13310,1.01,5497,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13311,1.01,5497,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13312,1.01,5497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13313,1.03,5498,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13314,1.07,5498,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13315,1.07,5498,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13316,1.01,5499,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13317,1.01,5499,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13318,1.01,5499,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13319,1.01,5499,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13320,1.25,5500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13321,1.0,5500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13322,1.0,5500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13323,1.25,5500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13324,1.02,5500,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13325,1.14,5501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13326,1.01,5501,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13327,1.01,5501,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13328,1.11,5501,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13329,0.9,5502,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13330,1.21,5502,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13331,1.22,5502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13332,1.22,5502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13333,1.04,5504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13334,1.12,5504,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13335,0.9,5504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13336,1.22,5504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13337,1.23,5504,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13338,1.19,5504,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13339,1.19,5504,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13340,1.05,5504,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13341,1.46,5504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13342,1.26,5504,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13343,1.0,5505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13344,1.0,5505,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13345,1.02,5505,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13346,1.02,5506,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13347,1.11,5506,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13348,1.15,5506,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13349,1.02,5508,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13350,0.24,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13351,0.27,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13352,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13353,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13354,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13355,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13356,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13357,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13358,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13359,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13360,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13361,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13362,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13363,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13364,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13365,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13366,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13367,0.24,419,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13368,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13369,0.24,419,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13370,0.24,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13371,0.24,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13372,0.24,419,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13373,0.24,419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13374,0.24,419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13375,0.24,419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13376,0.26,420,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13377,0.26,420,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13378,0.32,420,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13379,0.32,420,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13380,0.3,601,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13381,0.3,601,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13382,0.3,601,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13383,0.3,601,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13384,0.31,601,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13385,0.37,601,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13386,0.39,601,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13387,0.35,601,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13388,0.35,601,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13389,0.35,601,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13390,0.38,602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13391,0.38,602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13392,0.38,602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13393,0.32,602,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13394,0.32,602,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13395,0.32,602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13396,0.32,602,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13397,0.32,602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13398,0.32,602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13399,0.32,602,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13400,0.32,602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13401,0.32,602,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13402,0.32,602,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13403,0.32,602,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13404,0.32,602,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13405,0.35,603,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13406,0.3,603,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13407,0.3,603,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13408,0.4,603,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13409,0.37,603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13410,1.18,5508,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13411,1.16,5509,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13412,1.02,5509,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13413,1.2,5510,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13414,1.2,5510,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13415,1.2,5510,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13416,1.23,5510,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13417,1.5,5510,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13418,1.2,5510,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13419,1.23,5510,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13420,1.2,5510,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13421,1.0,5511,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13422,0.9,5511,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13423,1.32,5513,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13424,1.2,5514,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13425,1.08,5515,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13426,1.01,5515,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13427,1.01,5515,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13428,1.01,5515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13429,1.08,5516,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13430,1.06,5516,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13431,0.92,5516,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13432,1.08,5517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13433,1.27,5518,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13434,1.2,5518,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13435,1.03,5518,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13436,1.01,5519,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13437,1.16,5519,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13438,1.16,5519,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13439,1.46,5519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13440,1.06,5520,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13441,1.06,5520,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13442,1.24,5520,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13443,1.23,5521,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13444,1.0,5521,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13445,1.1,5521,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13446,1.12,5521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13447,1.0,5522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13448,1.2,5522,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13449,1.02,5522,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13450,1.03,5523,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13451,1.03,5523,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13452,1.1,5524,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13453,1.08,5524,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13454,1.35,5524,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13455,1.04,5525,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13456,1.01,5525,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13457,1.15,5526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13458,1.03,5526,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13459,1.13,5526,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13460,1.01,5527,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13461,1.09,5527,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13462,1.0,5528,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13463,1.04,5528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13464,1.21,5529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13465,1.27,5530,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13466,0.91,5530,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
