carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,fluorescence,hasVisualization,id,imageUrl,lxwRatio,measurements,polish,price,pricePerCarat,sellingIndex,shapeCode,shapeName,skus,symmetry,table,v360BaseUrl,visualizationImageUrl,willArriveForHoliday
['0.97'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12216140,['Medium'],[True],LD12216140,,['1.01'],"[{'label': '6.35 x 6.31 x 3.94 mm', 'labelSmall': '6.35 x 6.31 x 3.94'}]",['Excellent'],8715,"['$8,985']",0.1959518,['RD'],['Round'],['LD12216140'],['Excellent'],['57.0'],https://bluenile.v360.in/19/imaged/gia-6322279887/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322279887/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['Very Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.6'],./diamond-details/LD06416585,['Faint'],[True],LD06416585,,['1.00'],"[{'label': '6.43 x 6.42 x 3.96 mm', 'labelSmall': '6.43 x 6.42 x 3.96'}]",['Excellent'],8717,"['$8,631']",0.15738513,['RD'],['Round'],['LD06416585'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-5172364216/2/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5172364216/still_230x230.jpg?v=2,False
['0.90'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['59.2'],./diamond-details/LD11985673,['None'],[True],LD11985673,,['1.00'],"[{'label': '6.29 x 6.31 x 3.73 mm', 'labelSmall': '6.29 x 6.31 x 3.73'}]",['Excellent'],8718,"['$9,687']",0.25988367,['RD'],['Round'],['LD11985673'],['Excellent'],['60.0'],https://bluenile.v360.in/28/imaged/gia-2317837548/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2317837548/still_230x230.jpg,False
['1.01'],['VS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.5'],./diamond-details/LD12636547,['None'],[True],LD12636547,,['1.01'],"[{'label': '6.53 x 6.49 x 3.94 mm', 'labelSmall': '6.53 x 6.49 x 3.94'}]",['Excellent'],8723,"['$8,637']",0.093284085,['RD'],['Round'],['LD12636547'],['Excellent'],['60.0'],https://bluenile.v360.in/48/imaged/gia-6204309292/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204309292/still_230x230.jpg,False
['1.00'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12368843,['None'],[True],LD12368843,,['1.01'],"[{'label': '6.31 x 6.36 x 3.97 mm', 'labelSmall': '6.31 x 6.36 x 3.97'}]",['Excellent'],8730,"['$8,730']",0.34866247,['RD'],['Round'],['LD12368843'],['Excellent'],['59.0'],https://bluenile.v360.in/11/imaged/gia-6321615943/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321615943/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['62.8'],./diamond-details/LD04730757,['None'],[True],LD04730757,,['1.01'],"[{'label': '6.39 x 6.35 x 4.00 mm', 'labelSmall': '6.39 x 6.35 x 4.00'}]",['Very Good'],8743,"['$8,656']",0.061486498,['RD'],['Round'],['LD04730757'],['Very Good'],['57.0'],https://bluenile.v360.in/59/imaged/gia-6122058094/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6122058094/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['63.3'],./diamond-details/LD09792289,['None'],[False],LD09792289,,['1.01'],"[{'label': '6.39 x 6.32 x 4.02 mm', 'labelSmall': '6.39 x 6.32 x 4.02'}]",['Excellent'],8743,"['$8,656']",0.082344234,['RD'],['Round'],['LD09792289'],['Very Good'],['57.0'],,,False
['1.00'],['VVS1'],['F'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['61.8'],./diamond-details/LD01849857,['Medium Blue'],[True],LD01849857,,['1.01'],"[{'label': '6.36 x 6.40 x 3.94 mm', 'labelSmall': '6.36 x 6.40 x 3.94'}]",['Excellent'],8753,"['$8,753']",0.22488324,['RD'],['Round'],['LD01849857'],['Excellent'],['58.0'],https://bluenile.v360.in/59/imaged/gia-5111227850/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5111227850/still_230x230.jpg,False
['1.01'],['VVS1'],['H'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.9'],./diamond-details/LD06350450,['None'],[True],LD06350450,,['1.00'],"[{'label': '6.44 x 6.41 x 3.98 mm', 'labelSmall': '6.44 x 6.41 x 3.98'}]",['Excellent'],8754,"['$8,667']",0.07286498,['RD'],['Round'],['LD06350450'],['Excellent'],['55.0'],https://bluenile.v360.in/1/imaged/gia-7206647005/2/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7206647005/still_230x230.jpg?v=2,False
['1.01'],['VVS2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.5'],./diamond-details/LD12744582,['None'],[True],LD12744582,,['1.01'],"[{'label': '6.40 x 6.36 x 3.99 mm', 'labelSmall': '6.40 x 6.36 x 3.99'}]",['Excellent'],8754,"['$8,667']",0.3138324,['RD'],['Round'],['LD12744582'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-6332243081/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332243081/still_230x230.jpg,False
['1.01'],['VVS2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.4'],./diamond-details/LD12818173,['None'],[True],LD12818173,,['1.00'],"[{'label': '6.44 x 6.46 x 3.96 mm', 'labelSmall': '6.44 x 6.46 x 3.96'}]",['Excellent'],8754,"['$8,667']",0.35693538,['RD'],['Round'],['LD12818173'],['Excellent'],['58.0'],https://bluenile.v360.in/7/imaged/gia-6204432114/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204432114/still_230x230.jpg,False
['0.90'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.1'],./diamond-details/LD02137779,['None'],[True],LD02137779,,['1.01'],"[{'label': '6.16 x 6.21 x 3.84 mm', 'labelSmall': '6.16 x 6.21 x 3.84'}]",['Excellent'],8756,"['$9,729']",0.11849045,['RD'],['Round'],['LD02137779'],['Excellent'],['58.0'],https://bluenile.v360.in/1/imaged/gia-2116617210/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2116617210/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD11912267,['Medium'],[True],LD11912267,,['1.01'],"[{'label': '6.36 x 6.41 x 3.98 mm', 'labelSmall': '6.36 x 6.41 x 3.98'}]",['Excellent'],8756,"['$8,669']",0.07585975,['RD'],['Round'],['LD11912267'],['Excellent'],['58.0'],https://bluenile.v360.in/62/imaged/gia-3145411636/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3145411636/still_230x230.jpg,False
['1.01'],['VS2'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['61.7'],./diamond-details/LD12902280,['None'],[False],LD12902280,,['1.00'],"[{'label': '6.46 x 6.49 x 3.99 mm', 'labelSmall': '6.46 x 6.49 x 3.99'}]",['Excellent'],8759,"['$8,672']",0.025180388,['RD'],['Round'],['LD12902280'],['Excellent'],['58.0'],,,False
['1.00'],['VVS2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['63.2'],./diamond-details/LD12896242,['None'],[False],LD12896242,,['1.01'],"[{'label': '6.37 x 6.31 x 4.00 mm', 'labelSmall': '6.37 x 6.31 x 4.00'}]",['Excellent'],8765,"['$8,765']",0.2070113,['RD'],['Round'],['LD12896242'],['Excellent'],['57.0'],,,False
['1.00'],['VS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['63.0'],./diamond-details/LD12700489,['Faint'],[False],LD12700489,,['1.01'],"[{'label': '6.33 x 6.37 x 4.00 mm', 'labelSmall': '6.33 x 6.37 x 4.00'}]",['Very Good'],8768,"['$8,768']",0.029711934,['RD'],['Round'],['LD12700489'],['Excellent'],['57.0'],,,False
['0.90'],['VVS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.6'],./diamond-details/LD09376611,['Medium'],[False],LD09376611,,['1.00'],"[{'label': '6.18 x 6.20 x 3.88 mm', 'labelSmall': '6.18 x 6.20 x 3.88'}]",['Very Good'],8769,"['$9,743']",0.06332533,['RD'],['Round'],['LD09376611'],['Very Good'],['54.0'],,,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.8'],./diamond-details/LD12548057,['None'],[True],LD12548057,,['1.00'],"[{'label': '6.38 x 6.35 x 4.00 mm', 'labelSmall': '6.38 x 6.35 x 4.00'}]",['Excellent'],8769,"['$8,769']",0.14903757,['RD'],['Round'],['LD12548057'],['Excellent'],['56.0'],https://bluenile.v360.in/17/imaged/gia-1328810532/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1328810532/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['59.6'],./diamond-details/LD12719456,['None'],[True],LD12719456,,['1.01'],"[{'label': '6.57 x 6.52 x 3.90 mm', 'labelSmall': '6.57 x 6.52 x 3.90'}]",['Excellent'],8769,"['$8,769']",0.1686489,['RD'],['Round'],['LD12719456'],['Excellent'],['60.0'],https://bluenile.v360.in/17/imaged/gia-2336309221/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2336309221/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['61.7'],./diamond-details/LD12909724,['Faint'],[False],LD12909724,,['1.01'],"[{'label': '6.38 x 6.43 x 3.95 mm', 'labelSmall': '6.38 x 6.43 x 3.95'}]",['Excellent'],8773,"['$8,686']",0.16439457,['RD'],['Round'],['LD12909724'],['Excellent'],['59.0'],,,False
['1.01'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['60.6'],./diamond-details/LD12846233,['None'],[True],LD12846233,,['1.01'],"[{'label': '6.48 x 6.52 x 3.94 mm', 'labelSmall': '6.48 x 6.52 x 3.94'}]",['Excellent'],8774,"['$8,687']",0.5462288,['RD'],['Round'],['LD12846233'],['Excellent'],['60.0'],https://bluenile.v360.in/29/imaged/gia-6332235994/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332235994/still_230x230.jpg,False
['1.00'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['60.0'],./diamond-details/LD12900842,['None'],[False],LD12900842,,['1.00'],"[{'label': '6.46 x 6.49 x 3.88 mm', 'labelSmall': '6.46 x 6.49 x 3.88'}]",['Excellent'],8775,"['$8,775']",0.32075873,['RD'],['Round'],['LD12900842'],['Excellent'],['61.0'],,,False
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['61.9'],./diamond-details/LD12897930,['Faint'],[False],LD12897930,,['1.01'],"[{'label': '6.43 x 6.39 x 3.97 mm', 'labelSmall': '6.43 x 6.39 x 3.97'}]",['Excellent'],8776,"['$8,689']",0.41818622,['RD'],['Round'],['LD12897930'],['Excellent'],['58.0'],,,False
['0.95'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['63.1'],./diamond-details/LD12215605,['None'],[True],LD12215605,,['1.01'],"[{'label': '6.26 x 6.21 x 3.94 mm', 'labelSmall': '6.26 x 6.21 x 3.94'}]",['Excellent'],8782,"['$9,244']",0.20987782,['RD'],['Round'],['LD12215605'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-2327476129/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327476129/still_230x230.jpg,False
['1.00'],['VVS2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.3'],./diamond-details/LD12505971,['None'],[True],LD12505971,,['1.00'],"[{'label': '6.42 x 6.39 x 3.93 mm', 'labelSmall': '6.42 x 6.39 x 3.93'}]",['Excellent'],8787,"['$8,787']",0.39129475,['RD'],['Round'],['LD12505971'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-2324022589/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2324022589/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.0'],./diamond-details/LD07222080,['None'],[True],LD07222080,,['1.00'],"[{'label': '6.51 x 6.49 x 3.97 mm', 'labelSmall': '6.51 x 6.49 x 3.97'}]",['Excellent'],8789,"['$8,702']",0.18768503,['RD'],['Round'],['LD07222080'],['Excellent'],['59.0'],https://bluenile.v360.in/67/imaged/gia-2227154446/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2227154446/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['59.1'],./diamond-details/LD12368239,['None'],[True],LD12368239,,['1.01'],"[{'label': '6.56 x 6.61 x 3.89 mm', 'labelSmall': '6.56 x 6.61 x 3.89'}]",['Excellent'],8789,"['$8,702']",0.19865769,['RD'],['Round'],['LD12368239'],['Excellent'],['58.0'],https://bluenile.v360.in/29/imaged/gia-7321699196/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7321699196/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['63.0'],./diamond-details/LD12517361,['None'],[True],LD12517361,,['1.00'],"[{'label': '6.37 x 6.40 x 4.02 mm', 'labelSmall': '6.37 x 6.40 x 4.02'}]",['Excellent'],8789,"['$8,702']",0.13983229,['RD'],['Round'],['LD12517361'],['Excellent'],['56.0'],https://bluenile.v360.in/29/imaged/gia-2324851945/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2324851945/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.5'],./diamond-details/LD12740008,['None'],[True],LD12740008,,['1.01'],"[{'label': '6.51 x 6.47 x 3.93 mm', 'labelSmall': '6.51 x 6.47 x 3.93'}]",['Excellent'],8790,"['$8,703']",0.15504766,['RD'],['Round'],['LD12740008'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-1339193104/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1339193104/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.6'],./diamond-details/LD12880450,['None'],[True],LD12880450,,['1.01'],"[{'label': '6.38 x 6.42 x 4.01 mm', 'labelSmall': '6.38 x 6.42 x 4.01'}]",['Excellent'],8790,"['$8,703']",0.13261017,['RD'],['Round'],['LD12880450'],['Excellent'],['56.0'],https://bluenile.v360.in/50/imaged/gia-2337586549/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337586549/still_230x230.jpg,False
['1.01'],['VVS2'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['62.1'],./diamond-details/LD08492082,['None'],[False],LD08492082,,['1.01'],"[{'label': '6.33 x 6.42 x 3.96 mm', 'labelSmall': '6.33 x 6.42 x 3.96'}]",['Excellent'],8795,"['$8,708']",0.130401,['RD'],['Round'],['LD08492082'],['Very Good'],['62.0'],,,False
['1.01'],['VVS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.6'],./diamond-details/LD11131363,['Faint'],[True],LD11131363,,['1.00'],"[{'label': '6.44 x 6.42 x 4.03 mm', 'labelSmall': '6.44 x 6.42 x 4.03'}]",['Excellent'],8801,"['$8,714']",0.46104872,['RD'],['Round'],['LD11131363'],['Very Good'],['54.0'],https://bluenile.v360.in/59/imaged/gia-2171707948/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2171707948/still_230x230.jpg,False
['0.90'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['59.2'],./diamond-details/LD11821733,['None'],[True],LD11821733,,['1.00'],"[{'label': '6.33 x 6.31 x 3.74 mm', 'labelSmall': '6.33 x 6.31 x 3.74'}]",['Excellent'],8801,"['$9,779']",0.04526935,['RD'],['Round'],['LD11821733'],['Excellent'],['59.0'],https://bluenile.v360.in/67/imaged/gia-7311851537/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7311851537/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12821888,['None'],[False],LD12821888,,['1.01'],"[{'label': '6.38 x 6.42 x 4.01 mm', 'labelSmall': '6.38 x 6.42 x 4.01'}]",['Excellent'],8802,"['$8,715']",0.08107119,['RD'],['Round'],['LD12821888'],['Excellent'],['55.0'],,,False
['0.91'],['VVS1'],['D'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.6'],./diamond-details/LD08525634,['Faint'],[True],LD08525634,,['1.00'],"[{'label': '6.22 x 6.19 x 3.83 mm', 'labelSmall': '6.22 x 6.19 x 3.83'}]",['Excellent'],8805,"['$9,676']",0.16776061,['RD'],['Round'],['LD08525634'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-1182283489/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1182283489/still_230x230.jpg,False
['0.99'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['60.2'],./diamond-details/LD12867354,['Medium Blue'],[False],LD12867354,,['1.00'],"[{'label': '6.46 x 6.44 x 3.88 mm', 'labelSmall': '6.46 x 6.44 x 3.88'}]",['Excellent'],8811,"['$8,900']",0.32619363,['RD'],['Round'],['LD12867354'],['Excellent'],['60.0'],,,False
['0.92'],['VVS2'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['58.3'],./diamond-details/LD07783976,['None'],[False],LD07783976,,['1.01'],"[{'label': '6.39 x 6.43 x 3.73 mm', 'labelSmall': '6.39 x 6.43 x 3.73'}]",['Excellent'],8816,"['$9,583']",0.06440048,['RD'],['Round'],['LD07783976'],['Excellent'],['65.0'],,,False
['1.01'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.9'],./diamond-details/LD12823112,['None'],[True],LD12823112,,['1.01'],"[{'label': '6.34 x 6.39 x 4.01 mm', 'labelSmall': '6.34 x 6.39 x 4.01'}]",['Excellent'],8817,"['$8,730']",0.33121008,['RD'],['Round'],['LD12823112'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6322816784/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322816784/still_230x230.jpg,False
['1.00'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['60.7'],./diamond-details/LD12845556,['None'],[True],LD12845556,,['1.00'],"[{'label': '6.44 x 6.41 x 3.90 mm', 'labelSmall': '6.44 x 6.41 x 3.90'}]",['Excellent'],8819,"['$8,819']",0.47523403,['RD'],['Round'],['LD12845556'],['Excellent'],['61.0'],https://bluenile.v360.in/50/imaged/gia-2205528585/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205528585/still_230x230.jpg,False
['1.00'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12721167,['None'],[True],LD12721167,,['1.01'],"[{'label': '6.32 x 6.36 x 3.97 mm', 'labelSmall': '6.32 x 6.36 x 3.97'}]",['Excellent'],8820,"['$8,820']",0.289692,['RD'],['Round'],['LD12721167'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-6335225356/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6335225356/still_230x230.jpg,False
['1.00'],['VVS2'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['61.0'],./diamond-details/LD12909534,['None'],[False],LD12909534,,['1.01'],"[{'label': '6.40 x 6.44 x 3.92 mm', 'labelSmall': '6.40 x 6.44 x 3.92'}]",['Excellent'],8820,"['$8,820']",0.18719412,['RD'],['Round'],['LD12909534'],['Excellent'],['59.0'],,,False
['0.95'],['IF'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.2'],./diamond-details/LD12803849,['None'],[True],LD12803849,,['1.01'],"[{'label': '6.29 x 6.24 x 3.90 mm', 'labelSmall': '6.29 x 6.24 x 3.90'}]",['Excellent'],8821,"['$9,285']",0.25108805,['RD'],['Round'],['LD12803849'],['Excellent'],['59.0'],https://bluenile.v360.in/19/imaged/gia-6331380529/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331380529/still_230x230.jpg,False
['1.00'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.0'],./diamond-details/LD04215627,['None'],[False],LD04215627,,['1.01'],"[{'label': '6.44 x 6.40 x 3.98 mm', 'labelSmall': '6.44 x 6.40 x 3.98'}]",['Very Good'],8826,"['$8,826']",0.084580764,['RD'],['Round'],['LD04215627'],['Excellent'],['57.0'],,,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12515148,['Faint'],[True],LD12515148,,['1.01'],"[{'label': '6.42 x 6.37 x 3.99 mm', 'labelSmall': '6.42 x 6.37 x 3.99'}]",['Excellent'],8830,"['$8,743']",0.41652682,['RD'],['Round'],['LD12515148'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-5326873829/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5326873829/still_230x230.jpg,False
['0.95'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD12697205,['None'],[True],LD12697205,,['1.01'],"[{'label': '6.29 x 6.24 x 3.90 mm', 'labelSmall': '6.29 x 6.24 x 3.90'}]",['Excellent'],8836,"['$9,301']",0.19908974,['RD'],['Round'],['LD12697205'],['Excellent'],['57.0'],https://bluenile.v360.in/19/imaged/gia-2337192075/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337192075/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['61.4'],./diamond-details/LD12009500,['None'],[True],LD12009500,,['1.00'],"[{'label': '6.44 x 6.47 x 3.96 mm', 'labelSmall': '6.44 x 6.47 x 3.96'}]",['Excellent'],8842,"['$8,754']",0.3222786,['RD'],['Round'],['LD12009500'],['Excellent'],['60.0'],https://bluenile.v360.in/50/imaged/gia-7318933127/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7318933127/still_230x230.jpg,False
['1.00'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.0'],./diamond-details/LD12905925,['None'],[False],LD12905925,,['1.01'],"[{'label': '6.36 x 6.40 x 3.96 mm', 'labelSmall': '6.36 x 6.40 x 3.96'}]",['Excellent'],8843,"['$8,843']",0.29209977,['RD'],['Round'],['LD12905925'],['Excellent'],['57.0'],,,False
['1.01'],['VVS1'],['G'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['62.5'],./diamond-details/LD04730371,['None'],[True],LD04730371,,['1.01'],"[{'label': '6.42 x 6.33 x 3.99 mm', 'labelSmall': '6.42 x 6.33 x 3.99'}]",['Very Good'],8847,"['$8,759']",0.069609374,['RD'],['Round'],['LD04730371'],['Very Good'],['56.0'],https://bluenile.v360.in/59/imaged/gia-2151219400/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2151219400/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['63.3'],./diamond-details/LD11974415,['Faint'],[True],LD11974415,,['1.00'],"[{'label': '6.35 x 6.36 x 4.02 mm', 'labelSmall': '6.35 x 6.36 x 4.02'}]",['Excellent'],8848,"['$8,848']",0.44769165,['RD'],['Round'],['LD11974415'],['Excellent'],['57.0'],https://bluenile.v360.in/29/imaged/gia-6311957181/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6311957181/still_230x230.jpg,False
